respondent_id,covid_vaccine
5329,0.8136614
5330,0.20695472
5331,0.67975384
5332,0.8662137
5333,0.10900142
5334,0.3188917
5335,0.20709069
5336,0.039082322
5337,0.9182641
5338,0.21900047
5339,0.09949646
5340,0.17143033
5341,0.027625095
5342,0.06883382
5343,0.16240783
5344,0.842272
5345,0.95620537
5346,0.85822016
5347,0.035135657
5348,0.03822499
5349,0.09537974
5350,0.4627947
5351,0.28926724
5352,0.17876911
5353,0.64525443
5354,0.33822212
5355,0.92759174
5356,0.3194786
5357,0.017171567
5358,0.13745724
5359,0.7599889
5360,0.06583329
5361,0.89751667
5362,0.019144343
5363,0.5344508
5364,0.07192095
5365,0.29100007
5366,0.7156837
5367,0.064685576
5368,0.38094026
5369,0.12640116
5370,0.14391412
5371,0.022238819
5372,0.10358026
5373,0.107633024
5374,0.12713091
5375,0.29255056
5376,0.6371902
5377,0.59195983
5378,0.7723967
5379,0.76606417
5380,0.095328346
5381,0.1831866
5382,0.0851728
5383,0.24815178
5384,0.08764626
5385,0.14155258
5386,0.059334297
5387,0.91616195
5388,0.34401527
5389,0.0294378
5390,0.11695375
5391,0.424663
5392,0.20540124
5393,0.32038
5394,0.14067316
5395,0.1904737
5396,0.2863622
5397,0.45770296
5398,0.33716363
5399,0.40416145
5400,0.9474017
5401,0.2853879
5402,0.40728262
5403,0.05732565
5404,0.30752483
5405,0.92322683
5406,0.78527063
5407,0.93930185
5408,0.90814424
5409,0.054898944
5410,0.07623203
5411,0.48732358
5412,0.3451782
5413,0.11204555
5414,0.16126741
5415,0.24344121
5416,0.05649931
5417,0.15019764
5418,0.2580915
5419,0.26478422
5420,0.21618395
5421,0.1515649
5422,0.13150738
5423,0.057816103
5424,0.38486794
5425,0.8580883
5426,0.055716414
5427,0.12514338
5428,0.8601682
5429,0.19815123
5430,0.5875188
5431,0.26816687
5432,0.3564205
5433,0.57339895
5434,0.6013377
5435,0.6749424
5436,0.24418084
5437,0.053419795
5438,0.12202029
5439,0.03523819
5440,0.9222068
5441,0.06759709
5442,0.055756047
5443,0.17132752
5444,0.4074625
5445,0.9028028
5446,0.76070523
5447,0.13980909
5448,0.60192746
5449,0.08515963
5450,0.42928365
5451,0.038983986
5452,0.7323496
5453,0.074217774
5454,0.29374644
5455,0.46179187
5456,0.35709187
5457,0.57167846
5458,0.14863282
5459,0.30229115
5460,0.6506761
5461,0.011549796
5462,0.5556772
5463,0.10386408
5464,0.009274653
5465,0.17086142
5466,0.07987811
5467,0.1480957
5468,0.41904315
5469,0.52378136
5470,0.07874065
5471,0.16024481
5472,0.17421272
5473,0.87035334
5474,0.081996724
5475,0.8549239
5476,0.06424792
5477,0.9033674
5478,0.0521127
5479,0.07647112
5480,0.48669705
5481,0.95075756
5482,0.36920604
5483,0.05644442
5484,0.023670096
5485,0.31987035
5486,0.020385612
5487,0.3814847
5488,0.11699804
5489,0.1518798
5490,0.64595836
5491,0.012031926
5492,0.34481612
5493,0.03464209
5494,0.41481826
5495,0.20738153
5496,0.8067513
5497,0.17030054
5498,0.40839937
5499,0.08965673
5500,0.05486152
5501,0.35766184
5502,0.6514936
5503,0.15913433
5504,0.651233
5505,0.04684959
5506,0.08121608
5507,0.076465584
5508,0.38324907
5509,0.21133113
5510,0.16418366
5511,0.7594435
5512,0.22963555
5513,0.342542
5514,0.09417809
5515,0.8462241
5516,0.16023491
5517,0.19259664
5518,0.83637345
5519,0.857311
5520,0.45015946
5521,0.67573273
5522,0.12850165
5523,0.08248551
5524,0.6596414
5525,0.27641016
5526,0.049216457
5527,0.020099733
5528,0.45335975
5529,0.46827817
5530,0.03562985
5531,0.1744238
5532,0.16746016
5533,0.78784305
5534,0.05546722
5535,0.34284994
5536,0.71720654
5537,0.032082636
5538,0.12105833
5539,0.13174117
5540,0.6415935
5541,0.02834934
5542,0.11978152
5543,0.8248956
5544,0.7209414
5545,0.30322543
5546,0.7367912
5547,0.12052613
5548,0.6191299
5549,0.18529491
5550,0.1207094
5551,0.18208091
5552,0.27537477
5553,0.2198509
5554,0.009018089
5555,0.27748454
5556,0.10743471
5557,0.7590083
5558,0.9045169
5559,0.2596046
5560,0.14825848
5561,0.6854347
5562,0.70913297
5563,0.41599226
5564,0.8378428
5565,0.27757967
5566,0.04498548
5567,0.7082895
5568,0.65957
5569,0.84544903
5570,0.59179324
5571,0.13288347
5572,0.1363762
5573,0.27957875
5574,0.095829785
5575,0.094253965
5576,0.042513195
5577,0.20815478
5578,0.36277226
5579,0.011050847
5580,0.46507758
5581,0.12385772
5582,0.4895226
5583,0.33304268
5584,0.088825
5585,0.5851581
5586,0.7833204
5587,0.27220187
5588,0.32200447
5589,0.026932498
5590,0.15385468
5591,0.054957483
5592,0.22224227
5593,0.057405658
5594,0.35685605
5595,0.91009283
5596,0.11226743
5597,0.3048531
5598,0.25399533
5599,0.17693663
5600,0.42660943
5601,0.12608425
5602,0.64464223
5603,0.07658445
5604,0.08584399
5605,0.16045094
5606,0.051398385
5607,0.8302476
5608,0.020152757
5609,0.921666
5610,0.012978618
5611,0.23584281
5612,0.21464275
5613,0.24872132
5614,0.046470895
5615,0.93605256
5616,0.835255
5617,0.9372697
5618,0.018938677
5619,0.48549342
5620,0.042289507
5621,0.49565172
5622,0.9066614
5623,0.3368968
5624,0.48411962
5625,0.45843172
5626,0.44774863
5627,0.7000085
5628,0.027338622
5629,0.25520268
5630,0.3404925
5631,0.050648555
5632,0.90840286
5633,0.35119808
5634,0.802833
5635,0.27382824
5636,0.0631696
5637,0.2516773
5638,0.35244355
5639,0.38638988
5640,0.15492022
5641,0.043898042
5642,0.6681139
5643,0.051414
5644,0.3070682
5645,0.1338781
5646,0.05137231
5647,0.14750327
5648,0.8397239
5649,0.048540834
5650,0.15282555
5651,0.90828854
5652,0.17434584
5653,0.3784987
5654,0.3258497
5655,0.033128466
5656,0.07426503
5657,0.07818653
5658,0.025812218
5659,0.14809044
5660,0.7636856
5661,0.35125992
5662,0.08739276
5663,0.21266307
5664,0.32584646
5665,0.74979985
5666,0.850125
5667,0.112920724
5668,0.7659467
5669,0.5422632
5670,0.47522134
5671,0.22948305
5672,0.8236786
5673,0.93194455
5674,0.03587113
5675,0.115291685
5676,0.62448746
5677,0.05906338
5678,0.8295629
5679,0.92502207
5680,0.043454003
5681,0.9210559
5682,0.075557604
5683,0.3585419
5684,0.23814246
5685,0.23477772
5686,0.6153947
5687,0.3362548
5688,0.032113228
5689,0.54682875
5690,0.111286476
5691,0.011702855
5692,0.7019352
5693,0.18016443
5694,0.5878869
5695,0.050238147
5696,0.09614822
5697,0.05538495
5698,0.12847784
5699,0.14851223
5700,0.2734581
5701,0.037267767
5702,0.043932717
5703,0.03257942
5704,0.5145633
5705,0.4297405
5706,0.9549316
5707,0.12020344
5708,0.24262893
5709,0.08134939
5710,0.6479895
5711,0.2540984
5712,0.64331174
5713,0.40592542
5714,0.55097175
5715,0.7019633
5716,0.039473016
5717,0.135962
5718,0.36931574
5719,0.13263492
5720,0.14018776
5721,0.112191565
5722,0.15459448
5723,0.11969229
5724,0.66461337
5725,0.104787484
5726,0.10682799
5727,0.28930718
5728,0.19768481
5729,0.8646944
5730,0.38311356
5731,0.1290069
5732,0.15108135
5733,0.07951423
5734,0.2293954
5735,0.83603776
5736,0.36469764
5737,0.9460874
5738,0.5136359
5739,0.11448254
5740,0.22723252
5741,0.37373334
5742,0.06370818
5743,0.11597856
5744,0.31622148
5745,0.06142
5746,0.32664865
5747,0.3866397
5748,0.025194101
5749,0.1798886
5750,0.044748116
5751,0.23597138
5752,0.78210604
5753,0.048349366
5754,0.75775826
5755,0.5400062
5756,0.18509279
5757,0.032279
5758,0.901729
5759,0.05541656
5760,0.020658754
5761,0.7216199
5762,0.28948742
5763,0.37064984
5764,0.8403967
5765,0.12391769
5766,0.48396072
5767,0.11738786
5768,0.29894304
5769,0.12173879
5770,0.17161557
5771,0.49059469
5772,0.86597365
5773,0.110261574
5774,0.05597768
5775,0.049933713
5776,0.4975007
5777,0.51459306
5778,0.54170895
5779,0.20480862
5780,0.24382664
5781,0.07548959
5782,0.15973796
5783,0.02186323
5784,0.08774407
5785,0.8945492
5786,0.5092448
5787,0.8446955
5788,0.3268374
5789,0.38655484
5790,0.04441133
5791,0.77338636
5792,0.7295888
5793,0.34421325
5794,0.9238307
5795,0.05413038
5796,0.6912441
5797,0.2437852
5798,0.06475528
5799,0.4945803
5800,0.611677
5801,0.06876083
5802,0.027094975
5803,0.91892457
5804,0.09256718
5805,0.7596339
5806,0.031652234
5807,0.8541727
5808,0.9173562
5809,0.36415148
5810,0.840768
5811,0.06212269
5812,0.18422586
5813,0.14453325
5814,0.18148752
5815,0.070013404
5816,0.33232138
5817,0.10303571
5818,0.07750247
5819,0.17588064
5820,0.22506955
5821,0.9431837
5822,0.0454566
5823,0.770309
5824,0.31214446
5825,0.3235405
5826,0.6861598
5827,0.20324908
5828,0.31564987
5829,0.10420454
5830,0.03170549
5831,0.10423754
5832,0.8937927
5833,0.19594283
5834,0.1847422
5835,0.8744302
5836,0.17141216
5837,0.16602936
5838,0.16391625
5839,0.55919284
5840,0.06152
5841,0.04246901
5842,0.929382
5843,0.24308103
5844,0.1234824
5845,0.9331168
5846,0.42650202
5847,0.10703236
5848,0.29307193
5849,0.074926935
5850,0.878574
5851,0.052709483
5852,0.16763452
5853,0.3527114
5854,0.30492163
5855,0.81901467
5856,0.225681
5857,0.31893414
5858,0.18919738
5859,0.6678515
5860,0.070905454
5861,0.14994067
5862,0.73007536
5863,0.1941344
5864,0.5734275
5865,0.59866124
5866,0.029077305
5867,0.35299116
5868,0.02757257
5869,0.041196648
5870,0.4993702
5871,0.015665237
5872,0.19904195
5873,0.03610512
5874,0.20759141
5875,0.30754498
5876,0.5724662
5877,0.8940146
5878,0.9292278
5879,0.7929448
5880,0.13670851
5881,0.1864027
5882,0.8496488
5883,0.06609531
5884,0.30876118
5885,0.037736915
5886,0.82602763
5887,0.26605323
5888,0.055787314
5889,0.90718067
5890,0.49217436
5891,0.6036258
5892,0.61334825
5893,0.16308689
5894,0.09377718
5895,0.025774876
5896,0.106705986
5897,0.030612947
5898,0.9283611
5899,0.78951466
5900,0.3626687
5901,0.07752606
5902,0.5239569
5903,0.019853175
5904,0.743341
5905,0.31603214
5906,0.2710929
5907,0.17663196
5908,0.08170637
5909,0.6632032
5910,0.045699164
5911,0.761084
5912,0.18022676
5913,0.88147324
5914,0.3568011
5915,0.10925836
5916,0.044028312
5917,0.5217
5918,0.25006077
5919,0.0829082
5920,0.03848437
5921,0.1301416
5922,0.0522486
5923,0.17008989
5924,0.41044053
5925,0.11001033
5926,0.09611632
5927,0.60319567
5928,0.13435903
5929,0.5969404
5930,0.18167435
5931,0.4802138
5932,0.88356626
5933,0.13932289
5934,0.2068839
5935,0.30867502
5936,0.37243286
5937,0.14565857
5938,0.7262759
5939,0.06594493
5940,0.55004364
5941,0.10690313
5942,0.54595315
5943,0.8941306
5944,0.098840974
5945,0.8385041
5946,0.19753926
5947,0.610383
5948,0.11261531
5949,0.18538132
5950,0.39391944
5951,0.081539094
5952,0.20900647
5953,0.39721495
5954,0.110537186
5955,0.10602564
5956,0.88014525
5957,0.16440153
5958,0.100685455
5959,0.12866685
5960,0.91587716
5961,0.8117783
5962,0.8804272
5963,0.32945758
5964,0.23803537
5965,0.069412544
5966,0.08867452
5967,0.42677096
5968,0.5528354
5969,0.75513947
5970,0.0944468
5971,0.59599674
5972,0.87239844
5973,0.1121334
5974,0.8895652
5975,0.09320992
5976,0.05014164
5977,0.44618282
5978,0.07421553
5979,0.38985795
5980,0.0217073
5981,0.31734765
5982,0.440543
5983,0.8260823
5984,0.0707938
5985,0.3316489
5986,0.12420645
5987,0.078182414
5988,0.23793258
5989,0.439149
5990,0.24327879
5991,0.13772097
5992,0.36397907
5993,0.49580184
5994,0.9493088
5995,0.047598302
5996,0.14589174
5997,0.14587896
5998,0.050667934
5999,0.1150178
6000,0.11907269
6001,0.7368627
6002,0.04902864
6003,0.023129411
6004,0.75778687
6005,0.081635326
6006,0.2428038
6007,0.2093947
6008,0.15208364
6009,0.5343092
6010,0.32183662
6011,0.66127044
6012,0.043892078
6013,0.049882274
6014,0.045305956
6015,0.21830025
6016,0.068838805
6017,0.045406587
6018,0.7216837
6019,0.1915303
6020,0.020152578
6021,0.89578354
6022,0.8197121
6023,0.1549421
6024,0.15324475
6025,0.39210257
6026,0.48603868
6027,0.030160423
6028,0.34143466
6029,0.89181906
6030,0.4484887
6031,0.022078793
6032,0.1722347
6033,0.34405053
6034,0.19579148
6035,0.06871918
6036,0.6502659
6037,0.13067876
6038,0.5696878
6039,0.12562448
6040,0.35542113
6041,0.40820295
6042,0.17949972
6043,0.10252043
6044,0.060158513
6045,0.21254584
6046,0.048503585
6047,0.8109533
6048,0.6957697
6049,0.9019558
6050,0.4668406
6051,0.16101818
6052,0.30845988
6053,0.18521576
6054,0.3079458
6055,0.0792915
6056,0.034803998
6057,0.21369436
6058,0.07099136
6059,0.46686947
6060,0.8842355
6061,0.060359597
6062,0.40603772
6063,0.10605726
6064,0.5690174
6065,0.48038104
6066,0.3061382
6067,0.043107476
6068,0.18181925
6069,0.9389834
6070,0.0851815
6071,0.09439953
6072,0.37864938
6073,0.091337375
6074,0.2593863
6075,0.8360053
6076,0.011511041
6077,0.9283036
6078,0.128123
6079,0.10280941
6080,0.12400716
6081,0.042175565
6082,0.046731777
6083,0.87382406
6084,0.07636849
6085,0.28346905
6086,0.918501
6087,0.08538872
6088,0.1811758
6089,0.17998344
6090,0.26647413
6091,0.047724027
6092,0.3328204
6093,0.23006076
6094,0.11585935
6095,0.0600367
6096,0.06517573
6097,0.48425904
6098,0.55899554
6099,0.6582382
6100,0.052926637
6101,0.25267294
6102,0.585907
6103,0.067228645
6104,0.8614469
6105,0.8459537
6106,0.6065313
6107,0.022877516
6108,0.26160845
6109,0.2631481
6110,0.38911963
6111,0.4382524
6112,0.16274567
6113,0.04077435
6114,0.7303891
6115,0.0673772
6116,0.5104135
6117,0.04416632
6118,0.03072223
6119,0.7443313
6120,0.097395234
6121,0.045533143
6122,0.887195
6123,0.057512313
6124,0.08485234
6125,0.7368634
6126,0.24538675
6127,0.3225533
6128,0.06933878
6129,0.9348274
6130,0.054570056
6131,0.13561188
6132,0.081903204
6133,0.61365664
6134,0.110595874
6135,0.5556175
6136,0.21165064
6137,0.07971549
6138,0.046984155
6139,0.4692895
6140,0.17675662
6141,0.033456966
6142,0.28342986
6143,0.053579364
6144,0.31718692
6145,0.2373664
6146,0.023355478
6147,0.47485635
6148,0.9278404
6149,0.10465555
6150,0.75053036
6151,0.03863795
6152,0.12090495
6153,0.92245626
6154,0.5643942
6155,0.12272572
6156,0.45715177
6157,0.07115364
6158,0.12749976
6159,0.85962707
6160,0.7176353
6161,0.336189
6162,0.11799723
6163,0.02766376
6164,0.8649918
6165,0.19481792
6166,0.099054776
6167,0.14924945
6168,0.030852826
6169,0.8249097
6170,0.049157035
6171,0.5320118
6172,0.10507937
6173,0.08790218
6174,0.6793572
6175,0.7185442
6176,0.80174863
6177,0.23585077
6178,0.50800985
6179,0.15497726
6180,0.89000624
6181,0.51306576
6182,0.17032968
6183,0.13008067
6184,0.4826768
6185,0.08863727
6186,0.86695445
6187,0.4364919
6188,0.19524758
6189,0.21150768
6190,0.9055079
6191,0.77202475
6192,0.049486782
6193,0.07550599
6194,0.08306976
6195,0.7237746
6196,0.0661571
6197,0.062366117
6198,0.22066425
6199,0.103161104
6200,0.6981425
6201,0.12854837
6202,0.5244752
6203,0.2664868
6204,0.34156117
6205,0.06751129
6206,0.24900204
6207,0.112461336
6208,0.91490006
6209,0.73552674
6210,0.90845734
6211,0.8197918
6212,0.097882725
6213,0.045840092
6214,0.05443093
6215,0.9253236
6216,0.2572891
6217,0.7610153
6218,0.9057292
6219,0.42533183
6220,0.09214179
6221,0.39853528
6222,0.14899312
6223,0.23751473
6224,0.042984053
6225,0.46234253
6226,0.51247966
6227,0.21671025
6228,0.929701
6229,0.45646232
6230,0.10172324
6231,0.30453318
6232,0.6563386
6233,0.22273414
6234,0.15376481
6235,0.13080329
6236,0.05766755
6237,0.12409198
6238,0.046976883
6239,0.23200911
6240,0.13200177
6241,0.73313975
6242,0.044950347
6243,0.19331755
6244,0.7223689
6245,0.3714576
6246,0.019441115
6247,0.48345658
6248,0.01648455
6249,0.13800094
6250,0.13417101
6251,0.0950134
6252,0.91778517
6253,0.30756208
6254,0.2530807
6255,0.036641296
6256,0.03437388
6257,0.5654101
6258,0.27034202
6259,0.5093706
6260,0.074025825
6261,0.30648464
6262,0.63713473
6263,0.8227571
6264,0.69992936
6265,0.19480495
6266,0.81287885
6267,0.4068884
6268,0.25337538
6269,0.30404243
6270,0.09466098
6271,0.01258585
6272,0.04732463
6273,0.6249971
6274,0.6756118
6275,0.23920447
6276,0.05049804
6277,0.13748424
6278,0.3153667
6279,0.31082448
6280,0.12132169
6281,0.16328901
6282,0.7138637
6283,0.2640521
6284,0.008290214
6285,0.81402236
6286,0.2804742
6287,0.15387484
6288,0.53335375
6289,0.922151
6290,0.81919014
6291,0.94990915
6292,0.101700775
6293,0.09596443
6294,0.3587155
6295,0.010497355
6296,0.0650981
6297,0.033428844
6298,0.53524166
6299,0.9106149
6300,0.32214543
6301,0.79113376
6302,0.07446922
6303,0.26048622
6304,0.14079924
6305,0.31337383
6306,0.031939402
6307,0.06385412
6308,0.5505034
6309,0.08992335
6310,0.29525688
6311,0.06619917
6312,0.8774544
6313,0.05756537
